date,CC,dr_ada,dr_bat,dr_bch,dr_bnb,dr_bsv,dr_btc,dr_dash,dr_eos,dr_etc,dr_eth,dr_ltc,dr_miota,dr_mkr,dr_neo,dr_okb,dr_ont,dr_trx,dr_usdt,dr_vet,dr_xem,dr_xlm,dr_xmr,dr_xrp,dr_xtz,dr_zec
2018-11-20,dr_eth,0.8786743847858504,0.4422404900286629,0.8214827366389851,0.6735019775563322,-0.06665014560140176,0.8230587158781356,0.798268730543241,0.8392904505630343,0.7656304055797929,0.9999999999999998,0.9010785867185848,0.8191227092798891,0.7268566693346973,0.8505398434688528,0.7726000129218465,0.7669043598985283,0.8278905199787193,-0.04787473012644393,0.1852633290805636,0.803388953768518,0.6538740038488896,0.8040720582262526,0.7734516325769328,0.4312196306221149,0.8104143881530644
2018-11-20,dr_ltc,0.8705481637641828,0.45757837513371974,0.847105471261183,0.6464865918169752,-0.0860895417091653,0.8720080043687879,0.8020548350588543,0.8519540306548878,0.7407734520499083,0.9010785867185848,0.9999999999999999,0.8314875841638666,0.6885068580279445,0.8584174653122144,0.7154765419356202,0.7598324483945998,0.8131625860558681,-0.09628460789734329,0.22962854859313284,0.8058067021352192,0.6804623825914525,0.8397245517657198,0.7489752710708715,0.39280945347538954,0.820670102830686
2018-11-20,dr_miota,0.8190193807377433,0.4175782471184364,0.7178567911568342,0.6708224955125669,-0.046738792590859585,0.7349126755722593,0.7808786991802291,0.7912618411160564,0.6772965177920028,0.8191227092798891,0.8314875841638666,0.999999999999997,0.5846392556415734,0.8794647139950658,0.6701829382781402,0.8002796985774875,0.7706945832456016,-0.10388455808100672,0.12906109759266102,0.7906904213996955,0.6624967356819084,0.7424075229662539,0.7333706586954308,0.3496805794647589,0.7269708235398733
2018-11-20,dr_mkr,0.6380066739662044,0.3645640545315277,0.6582073845958059,0.5552615458938954,-0.10062617653848037,0.7017805597893574,0.58813004397894,0.5880389473508564,0.5573583873322514,0.7268566693346973,0.6885068580279445,0.5846392556415734,0.999999999999999,0.6181040821506578,0.5592684633110121,0.5279160462697766,0.6188836576109497,-0.07068391165389512,0.12516332063307029,0.5702201534739872,0.39579690772593545,0.6434755309123326,0.47029754520563827,0.414723652626616,0.6151503526944367
2018-11-20,dr_neo,0.8538152794699558,0.46473465133571484,0.7762653863663618,0.6689367982286043,-0.0751644126415305,0.7631549788804973,0.8403481540552463,0.82834290432823,0.666288509290876,0.8505398434688528,0.8584174653122144,0.8794647139950658,0.6181040821506578,1.0000000000000004,0.6932645026683159,0.8206989443521514,0.8014440473277294,-0.07429012832537128,0.19690000772638788,0.8211094899585721,0.6609437417930507,0.8057071763662675,0.724955916048707,0.3530709524793494,0.7897881164310089
2018-11-20,dr_okb,0.6945913993167374,0.33123219852090874,0.6276482337888166,0.5175721263119474,0.02922469156299022,0.6677801290178844,0.6184374847550489,0.7162340460917918,0.6542303011783348,0.7726000129218465,0.7154765419356202,0.6701829382781402,0.5592684633110121,0.6932645026683159,1.0000000000000004,0.6393423779816196,0.6835412614064753,-0.03290067388328283,0.11215392419106686,0.6580940255728802,0.5144608238161522,0.6060773789290975,0.6557428498848578,0.33750752703405956,0.6517230422245626
2018-11-20,dr_ont,0.7711305161993847,0.4128403081211682,0.6768905449770178,0.6505598006925046,-0.07203977355507792,0.6468907456697395,0.7012721816298835,0.7788058876981266,0.646228623668186,0.7669043598985283,0.7598324483945998,0.8002796985774875,0.5279160462697766,0.8206989443521514,0.6393423779816196,1.0000000000000062,0.7400457074143239,-0.09084873233625392,0.20634928103361416,0.7191116019318534,0.6414600215449121,0.6847728526236617,0.7227401210598215,0.3422624948197982,0.7028964591735459
2018-11-20,dr_trx,0.8066796131437134,0.4168573404399719,0.8079788361655613,0.7327277937442175,-0.2702171115029304,0.74087136499105,0.7459619579126061,0.7898695825315791,0.6488728819580434,0.8278905199787193,0.8131625860558681,0.7706945832456016,0.6188836576109497,0.8014440473277294,0.6835412614064753,0.7400457074143239,0.999999999999993,-0.14736800682860135,0.19774393775470894,0.7520120853334569,0.6221942383255719,0.7180940430671112,0.6908809329481223,0.3664747926068956,0.7339982634880657
2018-11-20,dr_usdt,-0.06940268663191962,0.014601040657881086,-0.10057159546644626,-0.021459233544823656,0.003540250693997809,-0.1746046683599743,-0.07669648085407664,-0.10116738959839218,-0.03093404254883449,-0.04787473012644393,-0.09628460789734329,-0.10388455808100672,-0.07068391165389512,-0.07429012832537128,-0.03290067388328283,-0.09084873233625392,-0.14736800682860135,1.0000000000000004,-0.02085445414804184,-0.0691483662509733,-0.13914182913284603,-0.1240989447180123,-0.04526403602345762,0.019354208548855403,-0.18571809260174105
2018-11-20,dr_vet,0.19001023468076048,0.1745450420508171,0.1977651017186713,0.015184777288424975,0.0017386692629021289,0.24751219500389027,0.193350950695113,0.16919530355147314,0.11639768811952889,0.1852633290805636,0.22962854859313284,0.12906109759266102,0.12516332063307029,0.19690000772638788,0.11215392419106686,0.20634928103361416,0.19774393775470894,-0.02085445414804184,1.0000000000000069,0.1637482737534875,0.12067041572988922,0.21684363168414655,0.17326150933993403,0.10658969553028495,0.16501888908565773
2018-11-20,dr_xem,0.8287677528905619,0.4575162105084816,0.7331888666258001,0.5867857541495887,-0.04170570737170451,0.7676621284377553,0.7294695679033255,0.7895085597369393,0.649877853036333,0.803388953768518,0.8058067021352192,0.7906904213996955,0.5702201534739872,0.8211094899585721,0.6580940255728802,0.7191116019318534,0.7520120853334569,-0.0691483662509733,0.1637482737534875,1.0,0.7061616076162546,0.7388657578316007,0.703732252642026,0.3106045365753054,0.7651827891073443
2018-11-20,dr_xlm,0.7996747121311025,0.39044830403439557,0.5536670310891858,0.421123266672291,0.05950581562375195,0.6093109110422722,0.5804801103387333,0.6812768493292864,0.4994898110454248,0.6538740038488896,0.6804623825914525,0.6624967356819084,0.39579690772593545,0.6609437417930507,0.5144608238161522,0.6414600215449121,0.6221942383255719,-0.13914182913284603,0.12067041572988922,0.7061616076162546,0.9999999999999979,0.5998620422156958,0.6723523031726337,0.2798362697890606,0.6930843832429575
2018-11-20,dr_xmr,0.775736778072618,0.44900561552689383,0.7620012594980347,0.5801175063620592,-0.06163168602013872,0.8204752132580303,0.7789724479653645,0.7658816241511704,0.6741665798189559,0.8040720582262526,0.8397245517657198,0.7424075229662539,0.6434755309123326,0.8057071763662675,0.6060773789290975,0.6847728526236617,0.7180940430671112,-0.1240989447180123,0.21684363168414655,0.7388657578316007,0.5998620422156958,1.0000000000000016,0.6398645065695281,0.39117147222315457,0.7654722568401128
2018-11-20,dr_xrp,0.7729892115474509,0.35619248617954463,0.645277763635526,0.5143569712282527,0.01881640354122756,0.599473423780588,0.6295507449747064,0.7265624806739557,0.6009292814723783,0.7734516325769328,0.7489752710708715,0.7333706586954308,0.47029754520563827,0.724955916048707,0.6557428498848578,0.7227401210598215,0.6908809329481223,-0.04526403602345762,0.17326150933993403,0.703732252642026,0.6723523031726337,0.6398645065695281,0.9999999999999979,0.30041984208336864,0.6048089885406925
2018-11-20,dr_xtz,0.4059427065501572,0.2652168458445206,0.37283532954719634,0.3747604529276899,-0.05589189074146358,0.40242661324325507,0.44029343269160803,0.37738132671055324,0.4002549643297575,0.4312196306221149,0.39280945347538954,0.3496805794647589,0.414723652626616,0.3530709524793494,0.33750752703405956,0.3422624948197982,0.3664747926068956,0.019354208548855403,0.10658969553028495,0.3106045365753054,0.2798362697890606,0.39117147222315457,0.30041984208336864,0.9999999999999992,0.3785743964253918
2018-11-20,dr_zec,0.8323327235394382,0.4918560584250497,0.7385667577041118,0.5942025980588843,-0.020665565976809113,0.7903410698162182,0.7779959427555809,0.7691216833481774,0.6737870968130398,0.8104143881530644,0.820670102830686,0.7269708235398733,0.6151503526944367,0.7897881164310089,0.6517230422245626,0.7028964591735459,0.7339982634880657,-0.18571809260174105,0.16501888908565773,0.7651827891073443,0.6930843832429575,0.7654722568401128,0.6048089885406925,0.3785743964253918,1.0000000000000002
2018-11-21,dr_ada,0.999999999999998,0.4599621322674719,0.7889701021203624,0.6600277201880292,-0.16735913985661524,0.7922990456862297,0.7779006505571966,0.8329436749699494,0.706216916170608,0.8831175582886434,0.8745807201824545,0.8252690936764105,0.6004155111086936,0.8568239105968602,0.705240652437165,0.7769713963245412,0.8101247149248368,-0.06571776229682035,0.19190361620540478,0.8296895852009791,0.7611509544518237,0.7815372216037879,0.7751824700182508,0.4211037556298046,0.8395223418912938
2018-11-21,dr_bat,0.4599621322674719,1.0000000000000002,0.4408561781782406,0.3627845662421141,-0.0876094808671116,0.506650446829142,0.41999365466076727,0.46817067695639836,0.34786961801013583,0.44929335029874046,0.46415230067536595,0.42512102861544365,0.3508377226536616,0.47074378272432205,0.3408683115473955,0.41969324026978005,0.4231901956402934,0.015623140250700432,0.1763874038186649,0.4626772511027959,0.3776455975076915,0.4558477248994362,0.36226316845159845,0.2737826239228921,0.49744149302902657
2018-11-21,dr_bch,0.7889701021203624,0.4408561781782406,1.0000000000000002,0.6655608784519829,-0.17965453342792512,0.7781834158258408,0.7326454199722786,0.7754560123515839,0.6660064579099294,0.8099522566735157,0.8373576705017802,0.7095770891062937,0.6518297457366846,0.7695989792984972,0.6261171253064822,0.6699970373063217,0.8023198703454052,-0.10072701910954567,0.1989945759880824,0.7293784509291718,0.5458634449945555,0.7601403944423765,0.6416721299368616,0.370537951366408,0.7238522151889906
2018-11-21,dr_bnb,0.6600277201880292,0.3627845662421141,0.6655608784519829,0.9999999999999956,-0.42642712241225506,0.6187398798136734,0.6440536365698382,0.6271393906534521,0.590371718715324,0.6858238159779981,0.6583176103459604,0.6825044079633455,0.5186570975656294,0.677477222281301,0.5339017312148618,0.6602118297103838,0.7382614665019042,-0.018603546685199313,0.02059553023535593,0.5938254949765372,0.38955640103142347,0.5914954064440353,0.5231257725310028,0.39122492070369597,0.6126396303718121
2018-11-21,dr_bsv,-0.16735913985661524,-0.0876094808671116,-0.17965453342792512,-0.42642712241225506,1.0000000000001406,-0.20126559531683005,-0.11302241218428985,-0.09514814751929075,-0.16492735305940018,-0.16647474634507103,-0.17261322184023262,-0.14399440713662856,-0.02334302198084847,-0.14979869092337417,-0.06859578517299095,-0.15070355314361397,-0.30141731902807345,-0.004079417762278679,-0.014602968141085805,-0.10463740831530792,0.09989025744932438,-0.1306495610888097,-0.05498391512778428,-0.12820157128084048,-0.15012132391949923
2018-11-21,dr_btc,0.7922990456862297,0.506650446829142,0.7781834158258408,0.6187398798136734,-0.20126559531683005,0.9999999999999992,0.7274271622556132,0.7919332235578247,0.7083684714118853,0.8314079320088237,0.877227298791295,0.7458471076024155,0.6567346164053159,0.770612895353859,0.6783139379381851,0.6597294241364993,0.747606843931829,-0.16722025455955788,0.24721924379921556,0.7708665619566549,0.5720989989075566,0.8228987030067276,0.6079549641595552,0.4207435603948946,0.8019684313239663
2018-11-21,dr_dash,0.7779006505571966,0.41999365466076727,0.7326454199722786,0.6440536365698382,-0.11302241218428985,0.7274271622556132,1.0000000000000024,0.7492668557913447,0.6680926345714263,0.7959384824243152,0.8010430482032296,0.7795367859641447,0.5756794144600752,0.8406615072629853,0.6209566004369783,0.7035289193258129,0.7477202968326723,-0.0755801967760237,0.19483307397553745,0.7318610912805756,0.5707478170473612,0.7796981035988549,0.6328165207040021,0.4452865972430803,0.7724687010154047
2018-11-21,dr_eos,0.8329436749699494,0.46817067695639836,0.7754560123515839,0.6271393906534521,-0.09514814751929075,0.7919332235578247,0.7492668557913447,0.9999999999999993,0.6709096670247855,0.8480662350505541,0.8611072131735039,0.8021537308102481,0.5770180001175409,0.8367938187161859,0.7372108045177038,0.7851224143383797,0.7988690722125429,-0.10193163068421784,0.17484468492511443,0.7984320741152823,0.6651761964544747,0.7851873035718738,0.7345784148925222,0.38636756770060776,0.7774598104887267
2018-11-21,dr_etc,0.706216916170608,0.34786961801013583,0.6660064579099294,0.590371718715324,-0.16492735305940018,0.7083684714118853,0.6680926345714263,0.6709096670247855,1.0000000000000002,0.7712697277701611,0.7467539968914908,0.6853856228848927,0.5315122885519633,0.6727285469865025,0.6646071072890041,0.6531186008378108,0.6551145791447093,-0.028890230280020864,0.11947766578627353,0.654703761980903,0.4750193326091852,0.6823918635039021,0.6063926473542773,0.41186356012876213,0.6825928643939209
2018-11-21,dr_eth,0.8831175582886434,0.44929335029874046,0.8099522566735157,0.6858238159779981,-0.16647474634507103,0.8314079320088237,0.7959384824243152,0.8480662350505541,0.7712697277701611,1.0000000000000002,0.90413012878655,0.8252188119254928,0.6888595811890735,0.8538453217692857,0.7805168459460099,0.7729851347969685,0.8309923816114755,-0.044732992128804744,0.18727126884903247,0.8052907493893497,0.6199753824717852,0.8090196041275872,0.7759653810751275,0.44536136130225784,0.8180856215981734
2018-11-21,dr_ltc,0.8745807201824545,0.46415230067536595,0.8373576705017802,0.6583176103459604,-0.17261322184023262,0.877227298791295,0.8010430482032296,0.8611072131735039,0.7467539968914908,0.90413012878655,1.0,0.8366879030029434,0.6552888328807234,0.8615734749353995,0.7248637602251901,0.7657093410916943,0.8167737088065291,-0.09280560110993098,0.23113182567409488,0.8080990396003703,0.6495971321035992,0.8441339905467401,0.7523266622003619,0.40675036973662154,0.8265598808698058
2018-11-21,dr_miota,0.8252690936764105,0.42512102861544365,0.7095770891062937,0.6825044079633455,-0.14399440713662856,0.7458471076024155,0.7795367859641447,0.8021537308102481,0.6853856228848927,0.8252188119254928,0.8366879030029434,0.999999999999997,0.5523220626715369,0.8823283204856438,0.6805506010700724,0.8056745523269433,0.775554804012876,-0.10004026394155406,0.13201923530628717,0.7934242890245627,0.631341477388883,0.7488169858521321,0.7372716079613681,0.3653978779481211,0.7372853638262037
2018-11-21,dr_mkr,0.6004155111086936,0.3508377226536616,0.6518297457366846,0.5186570975656294,-0.02334302198084847,0.6567346164053159,0.5756794144600752,0.5770180001175409,0.5315122885519633,0.6888595811890735,0.6552888328807234,0.5523220626715369,0.999999999999999,0.5913624413010746,0.5334819127394682,0.5014046936362574,0.5942902362352592,-0.07163966739452793,0.12169808586378397,0.5498701817950173,0.39999898734603667,0.619821715368327,0.4510952742078617,0.39285107697551996,0.5712577910894168
2018-11-21,dr_neo,0.8568239105968602,0.47074378272432205,0.7695989792984972,0.677477222281301,-0.14979869092337417,0.770612895353859,0.8406615072629853,0.8367938187161859,0.6727285469865025,0.8538453217692857,0.8615734749353995,0.8823283204856438,0.5913624413010746,1.0000000000000007,0.7025834567067039,0.824274092271227,0.8049878384458145,-0.07180242748171169,0.19913241728596118,0.8233644941431341,0.6349679677100195,0.8112096974044062,0.7286140104338601,0.3656507660308696,0.7944355533558162
2018-11-21,dr_okb,0.705240652437165,0.3408683115473955,0.6261171253064822,0.5339017312148618,-0.06859578517299095,0.6783139379381851,0.6209566004369783,0.7372108045177038,0.6646071072890041,0.7805168459460099,0.7248637602251901,0.6805506010700724,0.5334819127394682,0.7025834567067039,1.0000000000000002,0.6507603416015195,0.6922228442439726,-0.030535896263614852,0.11511483728297726,0.6658436423610095,0.49368000340801077,0.6148156851351285,0.6635189467756852,0.35320868208144274,0.663672296563659
2018-11-21,dr_ont,0.7769713963245412,0.41969324026978005,0.6699970373063217,0.6602118297103838,-0.15070355314361397,0.6597294241364993,0.7035289193258129,0.7851224143383797,0.6531186008378108,0.7729851347969685,0.7657093410916943,0.8056745523269433,0.5014046936362574,0.824274092271227,0.6507603416015195,1.0000000000000062,0.744766418717438,-0.088126859624525,0.20860552048368505,0.7228803211478141,0.6141587234977942,0.6932963026012764,0.7263562998285497,0.3553786176204611,0.7114568728347944
2018-11-21,dr_trx,0.8101247149248368,0.4231901956402934,0.8023198703454052,0.7382614665019042,-0.30141731902807345,0.747606843931829,0.7477202968326723,0.7988690722125429,0.6551145791447093,0.8309923816114755,0.8167737088065291,0.775554804012876,0.5942902362352592,0.8049878384458145,0.6922228442439726,0.744766418717438,0.9999999999999932,-0.14449635093082847,0.19993930128530357,0.7552711476026629,0.5988496813708183,0.7247683294801036,0.694925373378306,0.377876631080659,0.7392325316383621
2018-11-21,dr_usdt,-0.06571776229682035,0.015623140250700432,-0.10072701910954567,-0.018603546685199313,-0.004079417762278679,-0.16722025455955788,-0.0755801967760237,-0.10193163068421784,-0.028890230280020864,-0.044732992128804744,-0.09280560110993098,-0.10004026394155406,-0.07163966739452793,-0.07180242748171169,-0.030535896263614852,-0.088126859624525,-0.14449635093082847,1.0000000000000007,-0.02051021537459891,-0.06737558752112345,-0.1402676639472916,-0.12118314591989346,-0.043647755210150324,0.020834400462961256,-0.17809351416629915
2018-11-21,dr_vet,0.19190361620540478,0.1763874038186649,0.1989945759880824,0.02059553023535593,-0.014602968141085805,0.24721924379921556,0.19483307397553745,0.17484468492511443,0.11947766578627353,0.18727126884903247,0.23113182567409488,0.13201923530628717,0.12169808586378397,0.19913241728596118,0.11511483728297726,0.20860552048368505,0.19993930128530357,-0.02051021537459891,1.0000000000000067,0.16612537653341838,0.11802090415793555,0.21851435529283467,0.17558718418637098,0.10950888252004276,0.16702875448468
2018-11-21,dr_xem,0.8296895852009791,0.4626772511027959,0.7293784509291718,0.5938254949765372,-0.10463740831530792,0.7708665619566549,0.7318610912805756,0.7984320741152823,0.654703761980903,0.8052907493893497,0.8080990396003703,0.7934242890245627,0.5498701817950173,0.8233644941431341,0.6658436423610095,0.7228803211478141,0.7552711476026629,-0.06737558752112345,0.16612537653341838,1.0000000000000002,0.6857864489989638,0.7443166719248785,0.7070180491723829,0.3208980300350153,0.7666522251076969
2018-11-21,dr_xlm,0.7611509544518237,0.3776455975076915,0.5458634449945555,0.38955640103142347,0.09989025744932438,0.5720989989075566,0.5707478170473612,0.6651761964544747,0.4750193326091852,0.6199753824717852,0.6495971321035992,0.631341477388883,0.39999898734603667,0.6349679677100195,0.49368000340801077,0.6141587234977942,0.5988496813708183,-0.1402676639472916,0.11802090415793555,0.6857864489989638,0.999999999999998,0.5806964246027455,0.652286257966435,0.26064096286839145,0.6503042240481831
2018-11-21,dr_xmr,0.7815372216037879,0.4558477248994362,0.7601403944423765,0.5914954064440353,-0.1306495610888097,0.8228987030067276,0.7796981035988549,0.7851873035718738,0.6823918635039021,0.8090196041275872,0.8441339905467401,0.7488169858521321,0.619821715368327,0.8112096974044062,0.6148156851351285,0.6932963026012764,0.7247683294801036,-0.12118314591989346,0.21851435529283467,0.7443166719248785,0.5806964246027455,1.0000000000000016,0.6468305468524232,0.40358584541673,0.7702549958773846
2018-11-21,dr_xrp,0.7751824700182508,0.36226316845159845,0.6416721299368616,0.5231257725310028,-0.05498391512778428,0.6079549641595552,0.6328165207040021,0.7345784148925222,0.6063926473542773,0.7759653810751275,0.7523266622003619,0.7372716079613681,0.4510952742078617,0.7286140104338601,0.6635189467756852,0.7263562998285497,0.694925373378306,-0.043647755210150324,0.17558718418637098,0.7070180491723829,0.652286257966435,0.6468305468524232,0.9999999999999978,0.3107482938748718,0.6112362400936769
2018-11-21,dr_xtz,0.4211037556298046,0.2737826239228921,0.370537951366408,0.39122492070369597,-0.12820157128084048,0.4207435603948946,0.4452865972430803,0.38636756770060776,0.41186356012876213,0.44536136130225784,0.40675036973662154,0.3653978779481211,0.39285107697551996,0.3656507660308696,0.35320868208144274,0.3553786176204611,0.377876631080659,0.020834400462961256,0.10950888252004276,0.3208980300350153,0.26064096286839145,0.40358584541673,0.3107482938748718,0.9999999999999992,0.39661642196743796
2018-11-21,dr_zec,0.8395223418912938,0.49744149302902657,0.7238522151889906,0.6126396303718121,-0.15012132391949923,0.8019684313239663,0.7724687010154047,0.7774598104887267,0.6825928643939209,0.8180856215981734,0.8265598808698058,0.7372853638262037,0.5712577910894168,0.7944355533558162,0.663672296563659,0.7114568728347944,0.7392325316383621,-0.17809351416629915,0.16702875448468,0.7666522251076969,0.6503042240481831,0.7702549958773846,0.6112362400936769,0.39661642196743796,1.0000000000000002
2018-11-22,dr_ada,0.9999999999999983,0.46322754395974713,0.7897509065835742,0.663762087408998,-0.09882351508525758,0.7940597458131621,0.7802133864922457,0.8319255822615947,0.707179267131028,0.883796838239143,0.8755452228517274,0.8268810871324531,0.6043327950891435,0.8566955569180198,0.7075107267195884,0.777935105524186,0.8116566150578243,-0.06332315245744567,0.19477532243653028,0.8310214759024646,0.7628482782877823,0.7816618737443991,0.7745953245523316,0.42627260492030344,0.8383328504196484
2018-11-22,dr_bat,0.46322754395974713,1.0,0.4433279419758722,0.3677472840272576,-0.039587654165224785,0.5097804343091034,0.42482039897224083,0.4689424032099789,0.35040102814243324,0.4521713511259503,0.46756338948743814,0.42952546653042567,0.3549796527884849,0.4724315633425263,0.3443804406801444,0.4222657405854713,0.4265383350008907,0.017230869913562277,0.1787249487294244,0.46664814457985065,0.3812425101763044,0.45757535759665063,0.36350971257033704,0.2773169478312363,0.4980557352344517
2018-11-22,dr_bch,0.7897509065835742,0.4433279419758722,1.0000000000000004,0.668157512133757,-0.12207962295132962,0.7794023163570681,0.7340148732160916,0.7752678464208006,0.6668882498137155,0.8108893156767295,0.8378637041220883,0.7110230686526141,0.65538832290817,0.7700729764385855,0.6287440864513154,0.671259023885743,0.8037283558699881,-0.09892981211267023,0.20141306582127244,0.73015419851581,0.5479758950176055,0.7602851122181065,0.6417355054095268,0.37735873998369285,0.7233292099409626
2018-11-22,dr_bnb,0.663762087408998,0.3677472840272576,0.668157512133757,0.9999999999999954,-0.31149676438490076,0.6228752169518951,0.6492970795222419,0.6270586823100046,0.592682691764967,0.6883518443962926,0.6623446568326875,0.6869129860746624,0.5227774035009095,0.6784825374365226,0.5372282422307723,0.6622586403436601,0.7404547344366176,-0.01603300482636116,0.024906297262813463,0.599696541749494,0.39543515679524865,0.5934743525792435,0.5240810161343392,0.3929434534018938,0.6127834234482169
2018-11-22,dr_bsv,-0.09882351508525758,-0.039587654165224785,-0.12207962295132962,-0.31149676438490076,1.0000000000001037,-0.12606410441498658,-0.03032717915461791,-0.06496070788023699,-0.11242917233141565,-0.1052354290946737,-0.10032945794591111,-0.06336086694462394,0.019271767895954764,-0.1034990093586228,-0.02363146296495565,-0.09710579805836622,-0.2190175500795955,0.007217166264212745,0.0069823337397671055,-0.028670553961667143,0.12927803240361474,-0.0873000488762458,-0.02827005819126586,-0.09964070043586845,-0.11394993461582774
2018-11-22,dr_btc,0.7940597458131621,0.5097804343091034,0.7794023163570681,0.6228752169518951,-0.12606410441498658,0.9999999999999992,0.7304367535502807,0.7911019183898508,0.7095030518237722,0.8324526698206044,0.8783727137725483,0.748479295651488,0.6598369418886731,0.7709557104725921,0.6804940465527003,0.6614667008162678,0.7495213919405048,-0.16428165033439146,0.2497775100088818,0.7731853145703951,0.5753890401873033,0.82317300464566,0.6082049692003237,0.4244269017768329,0.8011233546640181
2018-11-22,dr_dash,0.7802133864922457,0.42482039897224083,0.7340148732160916,0.6492970795222419,-0.03032717915461791,0.7304367535502807,1.0000000000000022,0.7470034520126435,0.669188807961984,0.7969107969771444,0.803387831145021,0.7831074309533478,0.5795249725324066,0.8392330558679507,0.6234056116241838,0.7046697033389737,0.749573115049323,-0.07194468694204804,0.1982418117233312,0.7364504262163151,0.5750838054147048,0.779272054213625,0.6320430463997364,0.4465750545918683,0.7701184153882574
2018-11-22,dr_eos,0.8319255822615947,0.4689424032099789,0.7752678464208006,0.6270586823100046,-0.06496070788023699,0.7911019183898508,0.7470034520126435,0.9999999999999993,0.6709955472819998,0.847604588299445,0.859715675661389,0.7999809151498666,0.57867474550065,0.8367794386139749,0.7378737771592998,0.7850715851685546,0.7986208053602275,-0.10099619021031461,0.17618278574881494,0.7959551872982928,0.6650483705944312,0.7851711447174912,0.7345860284748884,0.3915977645879321,0.7773993642324055
2018-11-22,dr_etc,0.707179267131028,0.35040102814243324,0.6668882498137155,0.592682691764967,-0.11242917233141565,0.7095030518237722,0.669188807961984,0.6709955472819998,1.0000000000000002,0.772070879456888,0.7474667880272539,0.6863610236664559,0.534642767545943,0.673397854458903,0.6664500623072959,0.6542463107509457,0.6566879410588028,-0.027378911201455053,0.12172160794585406,0.6556517576960117,0.47718958173267284,0.6829255205578523,0.606684455244593,0.4171290149472997,0.6825011057903925
2018-11-22,dr_eth,0.883796838239143,0.4521713511259503,0.8108893156767295,0.6883518443962926,-0.1052354290946737,0.8324526698206044,0.7969107969771444,0.847604588299445,0.772070879456888,1.0000000000000002,0.904623114118057,0.8260241910751924,0.6915487365488451,0.8540717200070569,0.7820163770626609,0.7739718405127237,0.832084976187095,-0.04280507993489644,0.1897570173048652,0.8061719668906389,0.6222492535579082,0.8095177498860467,0.7758827664214265,0.44980283147117545,0.8177124721266431
2018-11-22,dr_ltc,0.8755452228517274,0.46756338948743814,0.8378637041220883,0.6623446568326875,-0.10032945794591111,0.8783727137725483,0.803387831145021,0.859715675661389,0.7474667880272539,0.904623114118057,0.9999999999999999,0.8384156806213022,0.65890086872117,0.8612536170708126,0.7270010977704332,0.7666996421425466,0.8182779400711061,-0.09012729407985946,0.23392346232350741,0.8099450405833775,0.6522228570272036,0.843882829237448,0.7516411447611593,0.4117275348954339,0.8251578232406735
2018-11-22,dr_miota,0.8268810871324531,0.42952546653042567,0.7110230686526141,0.6869129860746624,-0.06336086694462394,0.748479295651488,0.7831074309533478,0.7999809151498666,0.6863610236664559,0.8260241910751924,0.8384156806213022,0.9999999999999972,0.55660112633317,0.8810044832190302,0.6826035644471692,0.8059798727766116,0.7772182168876319,-0.09657591386649364,0.13580641962294743,0.7965019097748103,0.634663538156778,0.7487697306119279,0.7359373440939609,0.36842014443011456,0.7355527315468846
2018-11-22,dr_mkr,0.6043327950891435,0.3549796527884849,0.65538832290817,0.5227774035009095,0.019271767895954764,0.6598369418886731,0.5795249725324066,0.57867474550065,0.534642767545943,0.6915487365488451,0.65890086872117,0.55660112633317,0.999999999999999,0.593816683457951,0.5361891027264982,0.5046860480568591,0.5973395526496693,-0.06975993874306403,0.12433516744722818,0.5546392569629287,0.40471595540945265,0.6228942137078334,0.4534168877567258,0.39349464316776334,0.5733901083983841
2018-11-22,dr_neo,0.8566955569180198,0.4724315633425263,0.7700729764385855,0.6784825374365226,-0.1034990093586228,0.7709557104725921,0.8392330558679507,0.8367794386139749,0.673397854458903,0.8540717200070569,0.8612536170708126,0.8810044832190302,0.593816683457951,1.0000000000000004,0.7039893651924148,0.8246848470845464,0.8055303871408684,-0.07044112729987459,0.20096874128555015,0.8222624849882851,0.6359810553232592,0.8115445160477395,0.7287759637512907,0.3706849529976879,0.7944111149304293
2018-11-22,dr_okb,0.7075107267195884,0.3443804406801444,0.6287440864513154,0.5372282422307723,-0.02363146296495565,0.6804940465527003,0.6234056116241838,0.7378737771592998,0.6664500623072959,0.7820163770626609,0.7270010977704332,0.6826035644471692,0.5361891027264982,0.7039893651924148,1.0000000000000004,0.6526703260445085,0.6940961543655283,-0.02889889701072678,0.11756373971041272,0.6682803061985275,0.4969480741427968,0.6169685052627184,0.6645871898139211,0.355174415789716,0.6648328402779694
2018-11-22,dr_ont,0.777935105524186,0.4222657405854713,0.671259023885743,0.6622586403436601,-0.09710579805836622,0.6614667008162678,0.7046697033389737,0.7850715851685546,0.6542463107509457,0.7739718405127237,0.7666996421425466,0.8059798727766116,0.5046860480568591,0.8246848470845464,0.6526703260445085,1.0000000000000058,0.7460601389435284,-0.08637787067983677,0.21074977474342518,0.7237977841844548,0.6160168367858858,0.6941051175458716,0.7265667203328663,0.3597473837726783,0.7115095302726387
